index_cafeteria,cafeteria_name,img,Latitude,Longitude,openTime,closeTime,소재지전체주소,label_zero-shot,cafeteria_type_orignal,인허가일자,영업상태구분코드,시설총규모,최종수정시점,시/도,구/군,동/면,상세주소
10001,삼시세끼,,37.869573,127.7265655,,,강원특별자치도 춘천시 효자동 686-4 1층,국밥,한식,2013-04-05,1,114.58,2022-01-19 13:49:38,강원특별자치도,춘천시,효자동,686-4 1층
10011,더벤티강원대점,,37.873139,127.7432493,,,강원특별자치도 춘천시 효자동 627-9,백반,기타,2013-10-10,1,27.9,2022-08-23 11:45:56,강원특별자치도,춘천시,효자동,627-9
10021,대판,,37.8738942,127.7414683,,,강원특별자치도 춘천시 효자동 617-7,고기/구이,한식,2007-06-18,1,114,2021-12-21 19:08:08,강원특별자치도,춘천시,효자동,617-7
10041,춘천집,,37.8530217,127.7509413,,,강원특별자치도 춘천시 석사동 635-7,양식,한식,2009-11-17,1,51.03,2021-10-27 11:22:30,강원특별자치도,춘천시,석사동,635-7
10093,처갓집양념치킨강대점,,37.8751227,127.7388275,,,강원특별자치도 춘천시 효자동 608-17,양식,호프/통닭,2017-06-07,1,34.84,2022-04-01 11:39:48,강원특별자치도,춘천시,효자동,608-17
10094,청춘보쌈,,37.8730267,127.7434978,,,강원특별자치도 춘천시 효자동 627-11,양식,한식,2017-06-09,1,30.24,2022-02-07 16:14:21,강원특별자치도,춘천시,효자동,627-11
10109,도우도우,,37.8661355,127.7535052,,,강원특별자치도 춘천시 석사동 732-1,피자,기타,2020-09-01,1,97.25,2022-01-19 17:31:02,강원특별자치도,춘천시,석사동,732-1
10119,메가엠지씨커피춘천애막골점,,37.8672923,127.75402,,,강원특별자치도 춘천시 석사동 729-8,양식,기타,2022-10-11,1,73.44,2022-10-20 9:49:20,강원특별자치도,춘천시,석사동,729-8
10132,화정,,37.8655833,127.7529171,,,강원특별자치도 춘천시 석사동 744-1,고기/구이,식육(숯불구이),2014-09-24,1,35.19,2014-09-24 16:55:21,강원특별자치도,춘천시,석사동,744-1
10137,부산아지매국밥 춘천석사점,,37.8598761,127.740418,,,강원특별자치도 춘천시 석사동 651-21,국밥,한식,2017-11-01,1,55,2022-09-08 17:02:17,강원특별자치도,춘천시,석사동,651-21
10149,리프(leaf),,37.8799094,127.7414431,,,강원특별자치도 춘천시 효자동 755-16,백반,기타,2023-03-02,1,61.32,2023-03-13 10:55:56,강원특별자치도,춘천시,효자동,755-16
10150,카페솔(Cafe Sol),,37.8625613,127.748678,,,강원특별자치도 춘천시 석사동 769-23,백반,기타,2023-03-02,1,46,2023-03-02 11:50:15,강원특별자치도,춘천시,석사동,769-23
10164,옐로우피자춘천점,,37.8747541,127.7395245,,,강원특별자치도 춘천시 효자동 611-19,양식,기타,2022-10-20,1,28.14,2022-11-07 16:56:07,강원특별자치도,춘천시,효자동,611-19
10195,샐러디춘천퇴계점,,37.8519598,127.7450796,,,강원특별자치도 춘천시 석사동 888-1,치킨,기타,2022-05-31,1,40,2023-04-10 11:18:04,강원특별자치도,춘천시,석사동,888-1
10197,주상옥,,37.84831,127.75057,,,강원특별자치도 춘천시 석사동 944-3,회,한식,2022-06-02,1,112.01,2023-09-05 9:53:30,강원특별자치도,춘천시,석사동,944-3
10206,노랑통닭석사점,,37.8562734,127.739709,,,강원특별자치도 춘천시 석사동 809-1,치킨,호프/통닭,2019-03-19,1,82.64,2021-10-27 11:45:02,강원특별자치도,춘천시,석사동,809-1
10252,춘천제일닭갈비,,37.8543141,127.7474564,,,강원특별자치도 춘천시 석사동 827-4,치킨,식육(숯불구이),2016-12-28,1,119.88,2021-09-08 12:34:31,강원특별자치도,춘천시,석사동,827-4
10254,하노이별퇴계점,,37.8520936,127.7443831,,,강원특별자치도 춘천시 석사동 880-1 107호,국수,"외국음식전문점(인도,태국등)",2016-12-30,1,68.04,2021-12-19 17:02:35,강원특별자치도,춘천시,석사동,880-1 107호
10257,라무진춘천석사점,,37.865263,127.7509318,,,강원특별자치도 춘천시 석사동 749-4,고기/구이,식육(숯불구이),2017-01-04,1,69.57,2020-06-08 10:46:03,강원특별자치도,춘천시,석사동,749-4
10277,인생건어물맥주강대점,,37.870111,127.7386211,,,강원특별자치도 춘천시 효자동 180-11,중식,한식,2019-10-30,1,67,2023-02-13 14:26:10,강원특별자치도,춘천시,효자동,180-11
10279,본가춘천스무숲점,,37.8493862,127.7509687,,,강원특별자치도 춘천시 석사동 919-2,고기/구이,정종/대포집/소주방,2019-11-01,1,103.73,2022-02-09 9:33:51,강원특별자치도,춘천시,석사동,919-2
10286,외곽,,37.873173,127.7466102,,,강원특별자치도 춘천시 효자동 630-32,중식,일식,2023-04-18,1,42.54,2023-05-11 17:19:56,강원특별자치도,춘천시,효자동,630-32
10292,참참치킨호프춘천본점,,37.8671494,127.7542791,,,강원특별자치도 춘천시 석사동 729-2,치킨,호프/통닭,2023-05-19,1,44,2023-06-29 16:54:03,강원특별자치도,춘천시,석사동,729-2
10322,프랭크버거춘천석사점,,37.8564269,127.743109,,,강원특별자치도 춘천시 석사동 818-2,버거,호프/통닭,2020-10-27,1,49,2022-01-20 9:28:41,강원특별자치도,춘천시,석사동,818-2
10328,천사곱창석사점,,37.8558565,127.7452385,,,강원특별자치도 춘천시 석사동 818-10,회,식육(숯불구이),2018-06-04,1,71.37,2021-03-15 15:42:29,강원특별자치도,춘천시,석사동,818-10
10332,서가네,,37.8596233,127.7425056,,,강원특별자치도 춘천시 석사동 642-15,양식,한식,2022-06-10,1,115.29,2022-06-10 15:02:04,강원특별자치도,춘천시,석사동,642-15
10411,레드브릭,,37.8763158,127.7375225,,,강원특별자치도 춘천시 효자동 646-7,양식,기타,2022-08-08,1,94.62,2022-08-18 15:57:32,강원특별자치도,춘천시,효자동,646-7
10420,비비큐춘천효자점,,37.8762129,127.745232,,,강원특별자치도 춘천시 효자동 18-69,고기/구이,호프/통닭,2020-07-23,1,49,2022-05-19 9:56:24,강원특별자치도,춘천시,효자동,18-69
10430,파스타입니다춘천강대점,,37.873279,127.7416663,,,강원특별자치도 춘천시 효자동 767-2,중식,경양식,2020-08-18,1,52.26,2022-01-19 17:27:17,강원특별자치도,춘천시,효자동,767-2
10470,하루일식,,37.8561251,127.7395411,,,강원특별자치도 춘천시 석사동 809-2,양식,일식,2019-02-28,1,303.87,2021-04-12 10:33:19,강원특별자치도,춘천시,석사동,809-2
10500,동근이숯불두마리치킨춘천점,,37.8566997,127.7420857,,,강원특별자치도 춘천시 석사동 796-13,고기/구이,기타,2023-06-05,1,78.49,2023-06-15 17:59:13,강원특별자치도,춘천시,석사동,796-13
10517,바람골막국수,,37.8702247,127.7282736,,,강원특별자치도 춘천시 효자동 672-30,국수,한식,2020-09-10,1,65.1,2022-11-30 15:47:10,강원특별자치도,춘천시,효자동,672-30
10531,쭈노치킨석사점,,37.8536191,127.7457423,,,강원특별자치도 춘천시 석사동 843-1,치킨,호프/통닭,2019-10-16,1,129.15,2019-10-16 11:25:42,강원특별자치도,춘천시,석사동,843-1
10533,동백,,37.8487997,127.7516253,,,강원특별자치도 춘천시 석사동 923-6,회,분식,2019-10-18,1,105.44,2019-10-18 12:58:20,강원특별자치도,춘천시,석사동,923-6
10555,라라랜드,,37.8734832,127.7424115,,,강원특별자치도 춘천시 효자동 627-2,국수,기타,2020-09-11,1,96.16,2023-10-05 11:59:46,강원특별자치도,춘천시,효자동,627-2
10637,돌담집,,37.8716981,127.7363297,,,강원특별자치도 춘천시 효자동 155-3,중식,탕류(보신용),2014-11-21,1,94.28,2014-11-21 11:30:11,강원특별자치도,춘천시,효자동,155-3
10652,나따오비까위드오므파탈,,37.8602705,127.7448524,,,강원특별자치도 춘천시 석사동 429-5,버거,기타,2023-02-17,1,52.8,2023-03-17 14:08:57,강원특별자치도,춘천시,석사동,429-5
10685,호주에서온스시,,37.8593559,127.744889,,,강원특별자치도 춘천시 석사동 495-9,양식,기타,2023-02-24,1,39,2023-06-26 11:06:38,강원특별자치도,춘천시,석사동,495-9
10693,치킨엔,,37.8492134,127.7498424,,,강원특별자치도 춘천시 석사동 917-4,고기/구이,호프/통닭,2022-08-24,1,94.26,2022-09-16 10:07:55,강원특별자치도,춘천시,석사동,917-4
10718,후라이드참잘하는집,,37.8776683,127.7386793,,,강원특별자치도 춘천시 효자동 743-15,치킨,호프/통닭,2019-12-02,1,58.8,2022-12-28 11:07:04,강원특별자치도,춘천시,효자동,743-15
10739,아짙오공일,,37.873254,127.7429951,,,강원특별자치도 춘천시 효자동 627-7,양식,기타,2023-04-11,1,61.75,2023-04-18 16:40:42,강원특별자치도,춘천시,효자동,627-7
10740,백령,,37.8731891,127.7444193,,,강원특별자치도 춘천시 효자동 628-17,찜/탕/찌개,기타,2023-05-08,1,93.6,2023-06-05 16:35:32,강원특별자치도,춘천시,효자동,628-17
10758,플랩잭팬트리헤이춘천점,,37.8653381,127.7317659,,,강원특별자치도 춘천시 효자동 712-9 외1필지,양식,경양식,2018-07-03,1,138.85,2023-09-14 10:45:40,강원특별자치도,춘천시,효자동,712-9 외1필지
10808,정원달빛,,37.8735593,127.7453344,,,강원특별자치도 춘천시 효자동 630-8,양식,까페,2014-03-24,1,79.73,2018-12-21 11:17:20,강원특별자치도,춘천시,효자동,630-8
10819,순대실록춘천점,,37.8573073,127.7390871,,,강원특별자치도 춘천시 석사동 799-1,분식,식육(숯불구이),2015-08-19,1,132.85,2023-09-04 11:44:42,강원특별자치도,춘천시,석사동,799-1
10838,달리는커피춘천석사점,,37.8626414,127.7489481,,,강원특별자치도 춘천시 석사동 769-2,양식,기타,2021-01-15,1,69.27,2023-05-22 13:37:37,강원특별자치도,춘천시,석사동,769-2
10849,79대포춘천강원대점,,37.8730773,127.744661,,,강원특별자치도 춘천시 효자동 628-11,양식,식육(숯불구이),2016-09-23,1,75.66,2019-12-27 13:54:22,강원특별자치도,춘천시,효자동,628-11
10931,수라찬,,37.8576748,127.7511953,,,강원특별자치도 춘천시 석사동 108-1,분식,한식,2017-12-01,1,172.4,2021-03-30 17:40:32,강원특별자치도,춘천시,석사동,108-1
10940,주유,,37.866889,127.7534025,,,강원특별자치도 춘천시 석사동 735-2,회,정종/대포집/소주방,2017-06-29,1,41.64,2021-12-19 16:50:43,강원특별자치도,춘천시,석사동,735-2
10957,화룡양꼬치,,37.8498347,127.7498267,,,강원특별자치도 춘천시 석사동 911-4,양식,식육(숯불구이),2017-02-17,1,108.11,2019-02-21 13:14:01,강원특별자치도,춘천시,석사동,911-4
10962,닭갈비짱,,37.8492817,127.750867,,,강원특별자치도 춘천시 석사동 919-3,고기/구이,한식,2022-01-03,1,110.08,2022-01-21 17:04:14,강원특별자치도,춘천시,석사동,919-3
11015,케이에프씨춘천석사,,37.8526171,127.7453366,,,강원특별자치도 춘천시 석사동 885-1,양식,기타,2017-08-03,1,194.6,2023-05-31 16:50:48,강원특별자치도,춘천시,석사동,885-1
11083,고씨네카레강원대본점,,37.8729397,127.7452911,,,강원특별자치도 춘천시 효자동 632-7,돈까스,한식,2020-02-26,1,91,2022-02-09 10:52:20,강원특별자치도,춘천시,효자동,632-7
11088,춘양화로,,37.8483281,127.7492675,,,강원특별자치도 춘천시 석사동 186-44,백반,한식,2020-03-04,1,122.6,2022-02-09 11:05:25,강원특별자치도,춘천시,석사동,186-44
11090,까투리 강대점,,37.8642469,127.7360464,,,강원특별자치도 춘천시 효자동 301-14,찜/탕/찌개,정종/대포집/소주방,2021-02-22,1,42.97,2022-01-20 10:16:21,강원특별자치도,춘천시,효자동,301-14
11104,카우보이,,37.862848,127.7398895,,,강원특별자치도 춘천시 효자동 223-1,치킨,호프/통닭,2021-06-21,1,117.75,2021-07-02 19:37:34,강원특별자치도,춘천시,효자동,223-1
11128,주전자,,37.8487604,127.7507708,,,강원특별자치도 춘천시 석사동 927-3,회,한식,2015-07-17,1,93.28,2021-09-30 15:18:11,강원특별자치도,춘천시,석사동,927-3
11191,술집,,37.8613866,127.7417098,,,강원특별자치도 춘천시 석사동 697-1,치킨,한식,2021-05-17,1,36.5,2023-07-12 14:11:04,강원특별자치도,춘천시,석사동,697-1
11198,바보형제쭈꾸미효자점,,37.8750256,127.7344394,,,강원특별자치도 춘천시 효자동 658,양식,호프/통닭,2021-08-09,1,91.88,2023-06-27 14:37:23,강원특별자치도,춘천시,효자동,658
11223,유캔두잇춘천효자점,,37.8673434,127.7283832,,,강원특별자치도 춘천시 효자동 696-2,양식,기타,2021-09-17,1,97.22,2022-01-20 17:20:52,강원특별자치도,춘천시,효자동,696-2
11278,순살만공격춘천점,,37.8689828,127.7292077,,,강원특별자치도 춘천시 효자동 693,고기/구이,호프/통닭,2021-08-26,1,28.5,2022-01-20 11:43:44,강원특별자치도,춘천시,효자동,693
11282,한방전주콩나물국밥효자점,,37.862848,127.7398895,,,강원특별자치도 춘천시 효자동 223-1,국밥,한식,2021-12-15,1,135,2022-01-20 17:45:28,강원특별자치도,춘천시,효자동,223-1
