index_cafeteria,인허가일자,영업상태구분코드,소재지전체주소,Latitude,Longitude,사업장명,업태구분명,시설총규모,최종수정시점,시/도,구/군,동/면,상세주소
10351,2019-11-08,1,강원특별자치도 춘천시 석사동 729-1,37.8672913,127.7542792,플랍라운지펍,기타,95.0,2022-02-09 9:35:05,강원특별자치도,춘천시,석사동,729-1
10352,2019-11-08,1,강원특별자치도 춘천시 석사동 666-12,37.8580628,127.7428489,화양연화커피,기타,86.64,2022-02-09 9:35:46,강원특별자치도,춘천시,석사동,666-12
10357,2023-05-24,1,강원특별자치도 춘천시 효자동 654-3,37.8760896,127.7353156,최고집순대국왕감자탕,기타,206.91,2023-06-05 10:47:12,강원특별자치도,춘천시,효자동,654-3
10363,2023-05-31,1,강원특별자치도 춘천시 석사동 734-1,37.8667431,127.7536097,수참치,기타,102.54,2023-06-08 10:13:01,강원특별자치도,춘천시,석사동,734-1
10364,2023-06-01,1,강원특별자치도 춘천시 효자동 46-1,37.877847,127.741201,굽찌,기타,13.68,2023-06-09 13:54:48,강원특별자치도,춘천시,효자동,46-1
10366,2023-06-01,1,강원특별자치도 춘천시 석사동 316-10,37.8563142,127.7485521,행복한마라탕,기타,84.0,2023-06-01 13:07:31,강원특별자치도,춘천시,석사동,316-10
10367,2023-06-01,1,강원특별자치도 춘천시 석사동 830-4,37.8543708,127.746448,치즈랑피자,경양식,96.79,2023-06-29 17:11:06,강원특별자치도,춘천시,석사동,830-4
10368,2023-05-19,1,강원특별자치도 춘천시 석사동 660-9,37.8573736,127.7426801,카페너니,기타,33.66,2023-06-01 10:43:14,강원특별자치도,춘천시,석사동,660-9
10369,2023-02-08,1,강원특별자치도 춘천시 석사동 799-1,37.8573073,127.7390871,낙원갈비집춘천점,기타,148.9,2023-10-31 14:10:50,강원특별자치도,춘천시,석사동,799-1
10379,2023-03-24,1,강원특별자치도 춘천시 효자동 309-4,37.8662079,127.7345479,시키묵자,경양식,30.0,2023-07-26 14:56:43,강원특별자치도,춘천시,효자동,309-4
10382,2023-03-28,1,강원특별자치도 춘천시 석사동 940-5,37.8486864,127.7496812,회사랑,일식,113.53,2023-04-06 17:47:15,강원특별자치도,춘천시,석사동,940-5
10387,2018-07-13,1,강원특별자치도 춘천시 석사동 951-1,37.8481964,127.7508004,술짠,호프/통닭,106.01,2023-06-20 14:07:39,강원특별자치도,춘천시,석사동,951-1
10389,2018-07-13,1,강원특별자치도 춘천시 효자동 655-9,37.8763295,127.7345319,닭치구비어(닭치9beer),호프/통닭,39.6,2018-07-13 16:32:13,강원특별자치도,춘천시,효자동,655-9
10393,2018-07-20,1,강원특별자치도 춘천시 효자동 629-3,37.8736247,127.7440966,펍큐(PUB Q),감성주점,199.89,2022-02-07 14:49:03,강원특별자치도,춘천시,효자동,629-3
10396,2018-06-07,1,강원특별자치도 춘천시 석사동 704-1,37.8619336,127.7400512,청춘포차,정종/대포집/소주방,42.7,2018-12-28 10:07:04,강원특별자치도,춘천시,석사동,704-1
10405,2022-08-03,1,강원특별자치도 춘천시 석사동 114-5 삼익세라믹아파트,37.8544334,127.74451,동내 낙곱새,한식,18.91,2022-08-17 17:45:51,강원특별자치도,춘천시,석사동,114-5 삼익세라믹아파트
10406,2022-08-04,1,강원특별자치도 춘천시 효자동 667,37.8710227,127.7325234,챙길밥 치교치킨앤치킨,기타,49.64,2022-08-18 16:19:18,강원특별자치도,춘천시,효자동,667
10408,2022-08-05,1,강원특별자치도 춘천시 효자동 604-8,37.8759167,127.7381629,엄마집밥,한식,23.88,2022-08-05 11:16:09,강원특별자치도,춘천시,효자동,604-8
10410,2022-08-05,1,강원특별자치도 춘천시 효자동 626-22,37.8738767,127.7429763,질풍노도포차강원대점,정종/대포집/소주방,142.84,2022-10-20 10:01:11,강원특별자치도,춘천시,효자동,626-22
10411,2022-08-08,1,강원특별자치도 춘천시 효자동 646-7,37.8763158,127.7375225,레드브릭,기타,94.62,2022-08-18 15:57:32,강원특별자치도,춘천시,효자동,646-7
10413,2022-08-08,1,강원특별자치도 춘천시 효자동 174-55,37.8684137,127.7365691,진리국밥 춘천점,탕류(보신용),50.0,2023-05-03 17:36:58,강원특별자치도,춘천시,효자동,174-55
10417,2022-09-14,1,강원특별자치도 춘천시 효자동 626-12,37.8733769,127.7434234,보울레시피 춘천점,기타,58.75,2022-09-14 14:39:50,강원특별자치도,춘천시,효자동,626-12
10420,2020-07-23,1,강원특별자치도 춘천시 효자동 18-69,37.8762129,127.745232,비비큐춘천효자점,호프/통닭,49.0,2022-05-19 9:56:24,강원특별자치도,춘천시,효자동,18-69
10427,2020-08-07,1,강원특별자치도 춘천시 효자동 767-2,37.873279,127.7416663,영칼로리키친춘천점,분식,43.05,2022-01-19 17:24:55,강원특별자치도,춘천시,효자동,767-2
10430,2020-08-18,1,강원특별자치도 춘천시 효자동 767-2,37.873279,127.7416663,파스타입니다춘천강대점,경양식,52.26,2022-01-19 17:27:17,강원특별자치도,춘천시,효자동,767-2
10431,2023-03-29,1,강원특별자치도 춘천시 석사동 848-4,37.8530275,127.7471358,피자플래넷,기타,74.94,2023-03-29 13:10:07,강원특별자치도,춘천시,석사동,848-4
10434,2023-04-24,1,강원특별자치도 춘천시 효자동 619-9,37.8743092,127.7425529,바람,정종/대포집/소주방,106.86,2023-05-11 17:00:36,강원특별자치도,춘천시,효자동,619-9
10436,2023-04-24,1,강원특별자치도 춘천시 석사동 642-11,37.8592606,127.7420963,카페자작,기타,33.21,2023-05-01 16:44:55,강원특별자치도,춘천시,석사동,642-11
10438,2023-04-25,1,강원특별자치도 춘천시 효자동 632-27,37.8726398,127.7455395,태리로제춘천강원대점,기타,31.5,2023-05-31 13:27:45,강원특별자치도,춘천시,효자동,632-27
10439,2023-04-26,1,강원특별자치도 춘천시 석사동 767-1,37.8638526,127.7491657,꺄호(carreau),기타,37.4,2023-04-26 17:33:18,강원특별자치도,춘천시,석사동,767-1
10443,2023-05-01,1,강원특별자치도 춘천시 석사동 966-3,37.8480663,127.7534874,돈우정,한식,120.62,2023-05-23 13:42:43,강원특별자치도,춘천시,석사동,966-3
10446,2023-05-03,1,강원특별자치도 춘천시 효자동 665-1,37.8723033,127.7337953,바로덮밥바로파스타,한식,33.25,2023-06-01 16:32:18,강원특별자치도,춘천시,효자동,665-1
10452,2019-04-03,1,강원특별자치도 춘천시 석사동 682-1 석사신우아파트,37.8563467,127.7466362,광판팔뚝김밥교대점,호프/통닭,28.0,2022-02-07 13:53:26,강원특별자치도,춘천시,석사동,682-1 석사신우아파트
10458,2014-02-28,1,강원특별자치도 춘천시 석사동 915-3,37.8494764,127.750511,킹(King),감성주점,112.67,2022-01-19 14:20:31,강원특별자치도,춘천시,석사동,915-3
10470,2019-02-28,1,강원특별자치도 춘천시 석사동 809-2,37.8561251,127.7395411,하루일식,일식,303.87,2021-04-12 10:33:19,강원특별자치도,춘천시,석사동,809-2
10473,2019-03-04,1,강원특별자치도 춘천시 석사동 728-4,37.8675126,127.7530603,샌드리아춘천애막골점,분식,48.99,2022-02-07 13:58:55,강원특별자치도,춘천시,석사동,728-4
10474,2019-03-05,1,강원특별자치도 춘천시 석사동 666-15,37.8582589,127.7424522,초마미엔,중국식,48.49,2021-10-12 10:11:15,강원특별자치도,춘천시,석사동,666-15
10481,2022-09-19,1,강원특별자치도 춘천시 석사동 840-10,37.8532361,127.7465139,르포렘,경양식,103.0,2022-10-07 10:05:19,강원특별자치도,춘천시,석사동,840-10
10484,2022-09-21,1,강원특별자치도 춘천시 석사동 641-7,37.8598554,127.742771,짝꿍,호프/통닭,66.0,2023-05-24 13:23:25,강원특별자치도,춘천시,석사동,641-7
10487,2022-09-21,1,강원특별자치도 춘천시 효자동 618-19,37.8743269,127.7419107,그리드,기타,86.55,2022-11-25 11:08:04,강원특별자치도,춘천시,효자동,618-19
10490,2022-09-23,1,강원특별자치도 춘천시 석사동 980,37.8632764,127.748095,굿손춘천엔타점,기타,146.61,2023-06-02 10:55:41,강원특별자치도,춘천시,석사동,980
10491,2022-10-24,1,강원특별자치도 춘천시 석사동 706-13,37.8605968,127.7398486,육회만드는사람들,기타,16.5,2022-10-24 13:48:34,강원특별자치도,춘천시,석사동,706-13
10496,2023-05-04,1,강원특별자치도 춘천시 효자동 744,37.8779686,127.7375969,시즌즈(SEASONS),기타,26.01,2023-05-04 15:04:41,강원특별자치도,춘천시,효자동,744
10500,2023-06-05,1,강원특별자치도 춘천시 석사동 796-13,37.8566997,127.7420857,동근이숯불두마리치킨춘천점,기타,78.49,2023-06-15 17:59:13,강원특별자치도,춘천시,석사동,796-13
10517,2020-09-10,1,강원특별자치도 춘천시 효자동 672-30,37.8702247,127.7282736,바람골막국수,한식,65.1,2022-11-30 15:47:10,강원특별자치도,춘천시,효자동,672-30
10518,2014-12-18,1,강원특별자치도 춘천시 효자동 633-6,37.8726528,127.7464425,옹해야숯불닭발,식육(숯불구이),23.22,2023-01-26 17:50:12,강원특별자치도,춘천시,효자동,633-6
10519,2014-12-19,1,강원특별자치도 춘천시 효자동 684-11,37.8705461,127.7256128,잇빠이대박이네,정종/대포집/소주방,26.46,2022-01-19 14:54:38,강원특별자치도,춘천시,효자동,684-11
10526,2019-12-24,1,강원특별자치도 춘천시 석사동 880-4,37.8512715,127.7440932,미소야춘천석사점,분식,55.9,2021-12-19 17:03:10,강원특별자치도,춘천시,석사동,880-4
10530,2019-10-15,1,강원특별자치도 춘천시 효자동 628,37.873521,127.7437557,비온데이,정종/대포집/소주방,72.79,2023-09-12 15:46:54,강원특별자치도,춘천시,효자동,628
10531,2019-10-16,1,강원특별자치도 춘천시 석사동 843-1,37.8536191,127.7457423,쭈노치킨석사점,호프/통닭,129.15,2019-10-16 11:25:42,강원특별자치도,춘천시,석사동,843-1
10532,2019-10-17,1,강원특별자치도 춘천시 석사동 907-9,37.8503926,127.7495067,디올,정종/대포집/소주방,122.6,2022-10-14 17:49:39,강원특별자치도,춘천시,석사동,907-9
10533,2019-10-18,1,강원특별자치도 춘천시 석사동 923-6,37.8487997,127.7516253,동백,분식,105.44,2019-10-18 12:58:20,강원특별자치도,춘천시,석사동,923-6
10546,2022-10-31,1,강원특별자치도 춘천시 효자동 753-10,37.8794156,127.740326,금돈,식육(숯불구이),77.64,2022-11-30 11:13:28,강원특별자치도,춘천시,효자동,753-10
10553,2020-09-11,1,강원특별자치도 춘천시 효자동 150-10,37.8722206,127.7350653,멕시카나 효자점,분식,49.3,2022-08-17 16:13:30,강원특별자치도,춘천시,효자동,150-10
10554,2020-09-11,1,강원특별자치도 춘천시 석사동 822-2,37.8554165,127.7449774,소래해물찜,한식,38.18,2022-01-20 9:12:14,강원특별자치도,춘천시,석사동,822-2
10555,2020-09-11,1,강원특별자치도 춘천시 효자동 627-2,37.8734832,127.7424115,라라랜드,기타,96.16,2023-10-05 11:59:46,강원특별자치도,춘천시,효자동,627-2
10562,2020-09-16,1,강원특별자치도 춘천시 석사동 747-1,37.8652607,127.751308,북한강쭈꾸미,정종/대포집/소주방,97.03,2022-01-20 9:17:09,강원특별자치도,춘천시,석사동,747-1
10571,2019-10-29,1,강원특별자치도 춘천시 석사동 742-3,37.8658797,127.7522731,아오하루,식육(숯불구이),97.3,2023-08-17 9:10:41,강원특별자치도,춘천시,석사동,742-3
10574,2020-07-13,1,강원특별자치도 춘천시 효자동 663,37.8718757,127.7329356,배달삼겹돈나와라뚝딱,식육(숯불구이),47.25,2022-01-19 17:18:51,강원특별자치도,춘천시,효자동,663
10593,2022-12-23,1,강원특별자치도 춘천시 석사동 667-8,37.8577148,127.7442044,코끼리김밥,김밥(도시락),47.56,2022-12-29 17:20:36,강원특별자치도,춘천시,석사동,667-8
10600,2020-09-24,1,강원특별자치도 춘천시 효자동 628-13,37.8733421,127.7440827,달동네,정종/대포집/소주방,246.6,2023-01-11 11:49:03,강원특별자치도,춘천시,효자동,628-13
10601,2020-09-28,1,강원특별자치도 춘천시 효자동 657-7,37.8752315,127.7348519,포세이돈,횟집,171.39,2020-09-28 11:22:23,강원특별자치도,춘천시,효자동,657-7
10605,2020-10-06,1,강원특별자치도 춘천시 효자동 757-12,37.8791938,127.7419186,카페레드빈,기타,122.6,2022-01-24 16:14:49,강원특별자치도,춘천시,효자동,757-12
10621,2022-06-22,1,강원특별자치도 춘천시 효자동 465-13,37.8726701,127.7326413,효자누룽지백숙,한식,75.85,2022-07-05 17:44:13,강원특별자치도,춘천시,효자동,465-13
10622,2022-06-23,1,강원특별자치도 춘천시 효자동 303-14,37.8644666,127.7353229,카페WLCM,기타,252.0,2022-07-26 18:15:01,강원특별자치도,춘천시,효자동,303-14
10630,2022-07-01,1,강원특별자치도 춘천시 석사동 745-1,37.8653359,127.7532199,데이시,경양식,35.0,2022-07-22 11:29:32,강원특별자치도,춘천시,석사동,745-1
10637,2014-11-21,1,강원특별자치도 춘천시 효자동 155-3,37.8716981,127.7363297,돌담집,탕류(보신용),94.28,2014-11-21 11:30:11,강원특별자치도,춘천시,효자동,155-3
10640,2014-11-27,1,강원특별자치도 춘천시 효자동 630-1,37.8739868,127.7443121,빅스타피자(Big star Pizza)강대후문점,패밀리레스트랑,81.04,2022-01-19 14:50:45,강원특별자치도,춘천시,효자동,630-1
10642,2014-12-02,1,강원특별자치도 춘천시 효자동 18-57,37.8759331,127.744335,호로롱김밥,식육(숯불구이),119.91,2023-06-29 11:59:59,강원특별자치도,춘천시,효자동,18-57
10643,2014-12-05,1,강원특별자치도 춘천시 효자동 611-15,37.8746448,127.7398657,원이네닭발,정종/대포집/소주방,68.37,2018-03-12 15:08:32,강원특별자치도,춘천시,효자동,611-15
10645,2023-02-13,1,강원특별자치도 춘천시 효자동 686,37.8698001,127.7261467,명성푸드,기타,24.5,2023-02-15 17:27:11,강원특별자치도,춘천시,효자동,686
10648,2023-02-14,1,강원특별자치도 춘천시 석사동 642-7,37.8590669,127.7421394,은하수7080,라이브카페,80.91,2023-02-17 17:21:05,강원특별자치도,춘천시,석사동,642-7
10652,2023-02-17,1,강원특별자치도 춘천시 석사동 429-5,37.8602705,127.7448524,나따오비까위드오므파탈,기타,52.8,2023-03-17 14:08:57,강원특별자치도,춘천시,석사동,429-5
10672,2019-04-25,1,강원특별자치도 춘천시 효자동 17-10,37.8746465,127.7457312,큐스타앤펍,기타,24.0,2019-04-25 17:47:11,강원특별자치도,춘천시,효자동,17-10
10676,2019-04-30,1,강원특별자치도 춘천시 효자동 100-3,37.8743953,127.7348612,산천어춘천닭갈비,한식,75.31,2022-04-14 9:36:56,강원특별자치도,춘천시,효자동,100-3
10679,2023-03-30,1,강원특별자치도 춘천시 효자동 540-2,37.8719402,127.7277152,온반,기타,81.32,2023-09-05 15:30:10,강원특별자치도,춘천시,효자동,540-2
10681,2023-03-30,1,강원특별자치도 춘천시 효자동 654-3,37.8760896,127.7353156,광어야참치마,횟집,94.36,2023-03-30 15:23:19,강원특별자치도,춘천시,효자동,654-3
10683,2023-02-22,1,강원특별자치도 춘천시 석사동 736-11,37.8664554,127.7522688,닭쳐,기타,95.32,2023-05-23 11:12:50,강원특별자치도,춘천시,석사동,736-11
10685,2023-02-24,1,강원특별자치도 춘천시 석사동 495-9,37.8593559,127.744889,호주에서온스시,기타,39.0,2023-06-26 11:06:38,강원특별자치도,춘천시,석사동,495-9
10688,2023-03-29,1,강원특별자치도 춘천시 효자동 320-10,37.8648746,127.7361043,홍게대게직판장,기타,45.26,2023-04-19 9:11:21,강원특별자치도,춘천시,효자동,320-10
10691,2022-08-19,1,강원특별자치도 춘천시 효자동 618-13,37.8741028,127.7423993,카페 포 너드,기타,118.0,2022-09-02 9:54:18,강원특별자치도,춘천시,효자동,618-13
10693,2022-08-24,1,강원특별자치도 춘천시 석사동 917-4,37.8492134,127.7498424,치킨엔,호프/통닭,94.26,2022-09-16 10:07:55,강원특별자치도,춘천시,석사동,917-4
10695,2022-08-26,1,강원특별자치도 춘천시 석사동 980,37.8632764,127.748095,(유)아웃백스테이크하우스코리아 춘천점,패밀리레스트랑,441.12,2022-09-13 9:17:54,강원특별자치도,춘천시,석사동,980
10697,2022-09-26,1,강원특별자치도 춘천시 효자동 767-2,37.873279,127.7416663,점프JUMP,기타,83.16,2022-10-12 15:11:54,강원특별자치도,춘천시,효자동,767-2
10701,2022-09-26,1,강원특별자치도 춘천시 석사동 807-1 남부새마을금고석사지점,37.8567369,127.7401894,하이홀덤 퇴계점,기타,104.93,2022-12-08 10:43:24,강원특별자치도,춘천시,석사동,807-1 남부새마을금고석사지점
10706,2017-11-21,1,강원특별자치도 춘천시 효자동 669-12,37.869827,127.7312035,카페올리브,기타,38.13,2022-02-07 15:32:53,강원특별자치도,춘천시,효자동,669-12
10714,2017-12-01,1,강원특별자치도 춘천시 효자동 464-4,37.8723875,127.7305698,카페클잎정,기타,86.72,2019-04-04 10:46:13,강원특별자치도,춘천시,효자동,464-4
